domgi	accession	taxid	taxOrg	nPig	nGi
334050	pfam00385	1503980	Caenorhabditis latens	23	23
334050	pfam00385	4781	Plasmopara halstedii	22	44
334050	pfam00385	423536	Perkinsus marinus ATCC 50983	22	44
334050	pfam00385	763407	Phycomyces blakesleeanus NRRL 1555(-)	22	44
334050	pfam00385	1437191	Osmia bicornis bicornis	22	40
334050	pfam00385	7070	Tribolium castaneum	22	38
334050	pfam00385	13333	Amborella trichopoda	22	38
334050	pfam00385	225117	Pyrus x bretschneideri	22	31
334050	pfam00385	81985	Capsella rubella	22	29
334050	pfam00385	30455	Fulmarus glacialis	22	28
334050	pfam00385	80884	Colletotrichum higginsianum	22	28
334050	pfam00385	109376	Brassica oleracea var. oleracea	22	28
334050	pfam00385	6279	Brugia malayi	22	26
334050	pfam00385	7461	Apis cerana	22	26
334050	pfam00385	93504	Ostrinia furnacalis	22	25
334050	pfam00385	259920	Rhincodon typus	22	25
334050	pfam00385	8665	Ophiophagus hannah	22	24
334050	pfam00385	9713	Leptonychotes weddellii	22	24
334050	pfam00385	146911	Gekko japonicus	22	24
334050	pfam00385	34886	Eumetopias jubatus	22	23
334050	pfam00385	57421	Merops nubicus	22	23
334050	pfam00385	3634	Gossypium barbadense	22	22
334050	pfam00385	5217	Tremella mesenterica	22	22
334050	pfam00385	7462	Apis dorsata	22	22
334050	pfam00385	59538	Pantholops hodgsonii	22	22
334050	pfam00385	118797	Lipotes vexillifer	22	22
334050	pfam00385	1095465	Bondarzewia mesenterica	22	22
334050	pfam00385	5786	Dictyostelium purpureum	21	48
334050	pfam00385	1380566	Pochonia chlamydosporia 170	21	44
334050	pfam00385	946362	Salpingoeca rosetta	21	42
334050	pfam00385	1080344	Fusarium oxysporum f. sp. pisi HDV247	21	35
334050	pfam00385	7111	Trichoplusia ni	21	29
334050	pfam00385	46245	Drosophila pseudoobscura pseudoobscura	21	29
334050	pfam00385	30019	Drosophila busckii	21	28
334050	pfam00385	175836	Buceros rhinoceros silvestris	21	26
334050	pfam00385	286706	Halyomorpha halys	21	26
334050	pfam00385	660025	Fusarium oxysporum Fo5176	21	26
334050	pfam00385	110193	Nicrophorus vespilloides	21	25
334050	pfam00385	133901	Frankliniella occidentalis	21	25
334050	pfam00385	7213	Ceratitis capitata	21	24
334050	pfam00385	69820	Spodoptera litura	21	23
334050	pfam00385	114155	Dichomitus squalens	21	23
334050	pfam00385	3816	Abrus precatorius	21	22
334050	pfam00385	9565	Theropithecus gelada	21	22
334050	pfam00385	54374	Mesitornis unicolor	21	22
334050	pfam00385	54383	Eurypyga helias	21	22
334050	pfam00385	69319	Microplitis demolitor	21	22
334050	pfam00385	100784	Balearica regulorum gibbericeps	21	22
334050	pfam00385	7375	Lucilia cuprina	21	21
334050	pfam00385	30419	Opisthocomus hoazin	21	21
334050	pfam00385	34508	Steinernema carpocapsae	21	21
334050	pfam00385	43335	Populus alba	21	21
334050	pfam00385	62708	Golovinomyces cichoracearum	21	21
334050	pfam00385	86630	Rhizopus azygosporus	21	21
334050	pfam00385	180675	Salvia splendens	21	21
334050	pfam00385	307972	Apostichopus japonicus	21	21
334050	pfam00385	890382	Albugo laibachii Nc14	21	21
334050	pfam00385	2483409	Nothophytophthora sp. Chile5	21	21
334050	pfam00385	7245	Drosophila yakuba	20	41
334050	pfam00385	2769	Chondrus crispus	20	40
334050	pfam00385	7217	Drosophila ananassae	20	39
334050	pfam00385	9568	Mandrillus leucophaeus	20	32
334050	pfam00385	64791	Trachymyrmex zeteki	20	32
334050	pfam00385	143950	Sipha flava	20	29
334050	pfam00385	307658	Monomorium pharaonis	20	29
334050	pfam00385	595528	Capsaspora owczarzaki ATCC 30864	20	28
334050	pfam00385	29058	Helicoverpa armigera	20	26
334050	pfam00385	29073	Ursus maritimus	20	26
334050	pfam00385	3664	Cucurbita pepo subsp. pepo	20	24
334050	pfam00385	13686	Solenopsis invicta	20	24
334050	pfam00385	1089449	Fusarium oxysporum f. sp. vasinfectum 25433	20	24
334050	pfam00385	76193	Papilio machaon	20	23
334050	pfam00385	188344	Leptosomus discolor	20	23
334050	pfam00385	202946	Apteryx australis mantelli	20	23
334050	pfam00385	597456	Habropoda laboriosa	20	23
334050	pfam00385	7266	Drosophila guanche	20	22
334050	pfam00385	29030	Drosophila takahashii	20	22
334050	pfam00385	121530	Tauraco erythrolophus	20	22
334050	pfam00385	4540	Panicum miliaceum	20	20
334050	pfam00385	10224	Saccoglossus kowalevskii	20	20
334050	pfam00385	42673	Fusarium nygamai	20	20
334050	pfam00385	120017	Ustilago hordei	20	20
334050	pfam00385	333673	Hirundo rustica rustica	20	20
334050	pfam00385	337451	Cinnamomum micranthum f. kanehirae	20	20
334050	pfam00385	1069443	Mortierella verticillata NRRL 6337	20	20
334050	pfam00385	1088818	Apostasia shenzhenica	20	20
334050	pfam00385	1230840	Orycteropus afer afer	20	20
334050	pfam00385	64571	Lobosporangium transversale	19	44
334050	pfam00385	80765	Aphis gossypii	19	27
334050	pfam00385	222816	Orussus abietinus	19	27
334050	pfam00385	114398	Parasteatoda tepidariorum	19	25
334050	pfam00385	42229	Prunus avium	19	23
334050	pfam00385	76194	Papilio polytes	19	23
334050	pfam00385	454923	Diachasma alloeum	19	23
334050	pfam00385	42254	Sorex araneus	19	22
334050	pfam00385	174628	Bactrocera latifrons	19	22
334050	pfam00385	117187	Fusarium verticillioides	19	21
334050	pfam00385	30025	Drosophila ficusphila	19	20
334050	pfam00385	57397	Apaloderma vittatum	19	20
334050	pfam00385	121759	Paracoccidioides brasiliensis	19	20
334050	pfam00385	279965	Antrostomus carolinensis	19	20
334050	pfam00385	334116	Vanessa tameamea	19	20
334050	pfam00385	573508	Aspergillus cristatus	19	20
334050	pfam00385	1165861	Puccinia striiformis f. sp. tritici PST-78	19	20
334050	pfam00385	6293	Wuchereria bancrofti	19	19
334050	pfam00385	7906	Acipenser ruthenus	19	19
334050	pfam00385	35525	Daphnia magna	19	19
334050	pfam00385	70779	Acropora digitifera	19	19
334050	pfam00385	387005	Onchocerca flexuosa	19	19
334050	pfam00385	944288	Plicaturopsis crispa FD-325 SS-3	19	19
334050	pfam00385	1423351	Rhizoctonia solani 123E	19	19
334050	pfam00385	655981	Pseudogymnoascus destructans	18	44
334050	pfam00385	1340429	Rhizopus microsporus ATCC 52813	18	44
334050	pfam00385	81972	Arabidopsis lyrata subsp. lyrata	18	25
334050	pfam00385	156304	Ceratina calcarata	18	23
334050	pfam00385	7234	Drosophila persimilis	18	22
334050	pfam00385	56313	Tyto alba	18	21
334050	pfam00385	7282	Drosophila obscura	18	20
334050	pfam00385	7539	Leptinotarsa decemlineata	18	20
334050	pfam00385	9696	Puma concolor	18	20
334050	pfam00385	3197	Marchantia polymorpha	18	19
334050	pfam00385	6269	Anisakis simplex	18	19
334050	pfam00385	36300	Pelecanus crispus	18	19
334050	pfam00385	78828	Phalaenopsis equestris	18	19
334050	pfam00385	148305	Pyricularia grisea	18	19
334050	pfam00385	176057	Nestor notabilis	18	19
334050	pfam00385	1573173	Colletotrichum incanum	18	19
334050	pfam00385	5544	Trichoderma harzianum	18	18
334050	pfam00385	6336	Trichinella nelsoni	18	18
334050	pfam00385	44316	Erythrura gouldiae	18	18
334050	pfam00385	44941	Gigaspora rosea	18	18
334050	pfam00385	54380	Cariama cristata	18	18
334050	pfam00385	56216	Neotoma lepida	18	18
334050	pfam00385	80379	Capsicum chinense	18	18
334050	pfam00385	88015	Eurytemora affinis	18	18
334050	pfam00385	91626	Mucor ambiguus	18	18
334050	pfam00385	240206	Pterocles gutturalis	18	18
334050	pfam00385	717982	Auricularia subglabra TFB-10046 SS5	18	18
334050	pfam00385	396571	Fusarium oxysporum f. sp. cepae	17	73
334050	pfam00385	242507	Pyricularia oryzae 70-15	17	45
334050	pfam00385	85681	Citrus clementina	17	30
334050	pfam00385	206008	Panicum hallii	17	30
334050	pfam00385	6198	Opisthorchis viverrini	17	26
334050	pfam00385	325452	Phytophthora kernoviae	17	25
334050	pfam00385	609295	Dinoponera quadriceps	17	24
334050	pfam00385	143948	Diuraphis noxia	17	22
334050	pfam00385	200324	Puccinia coronata var. avenae f. sp. avenae	17	22
334050	pfam00385	37344	Athalia rosae	17	21
334050	pfam00385	7463	Apis florea	17	20
334050	pfam00385	1137138	Pleurotus ostreatus PC15	17	20
334050	pfam00385	1477025	Hyposmocoma kahamanoa	17	20
334050	pfam00385	6500	Aplysia californica	17	19
334050	pfam00385	7229	Drosophila miranda	17	19
334050	pfam00385	7668	Strongylocentrotus purpuratus	17	19
334050	pfam00385	29029	Drosophila eugracilis	17	19
334050	pfam00385	110368	Bicyclus anynana	17	19
334050	pfam00385	147828	Opisthorchis felineus	17	18
334050	pfam00385	1173701	Colletotrichum sublineola	17	18
334050	pfam00385	3726	Raphanus sativus	17	17
334050	pfam00385	4846	Rhizopus stolonifer	17	17
334050	pfam00385	37040	Gavia stellata	17	17
334050	pfam00385	46433	Reticulomyxa filosa	17	17
334050	pfam00385	50390	Diabrotica virgifera virgifera	17	17
334050	pfam00385	55544	Platysternon megacephalum	17	17
334050	pfam00385	57068	Acanthisitta chloris	17	17
334050	pfam00385	72036	Lepeophtheirus salmonis	17	17
334050	pfam00385	101091	Choanephora cucurbitarum	17	17
334050	pfam00385	105231	Klebsormidium nitens	17	17
334050	pfam00385	155417	Monosporascus ibericus	17	17
334050	pfam00385	456999	Rhizoctonia solani	17	17
334050	pfam00385	483139	Cystoisospora suis	17	17
334050	pfam00385	658429	Pseudogymnoascus destructans 20631-21	17	17
334050	pfam00385	688394	Lichtheimia ramosa	17	17
334050	pfam00385	1314771	Mortierella elongata AG-77	17	17
334050	pfam00385	1590841	Actinidia chinensis var. chinensis	17	17
334050	pfam00385	6239	Caenorhabditis elegans	16	43
334050	pfam00385	578457	Serpula lacrymans var. lacrymans S7.9	16	37
334050	pfam00385	3885	Phaseolus vulgaris	16	36
334050	pfam00385	747525	Heterobasidion irregulare TC 32-1	16	36
334050	pfam00385	3659	Cucumis sativus	16	29
334050	pfam00385	91411	Polistes canadensis	16	27
334050	pfam00385	1089457	Fusarium oxysporum f. sp. conglutinans race 2 54008	16	24
334050	pfam00385	13164	Myzus persicae	16	23
334050	pfam00385	64459	Pieris rapae	16	21
334050	pfam00385	217634	Anoplophora glabripennis	16	21
334050	pfam00385	3673	Momordica charantia	16	20
334050	pfam00385	743375	Polistes dominula	16	20
334050	pfam00385	178035	Dufourea novaeangliae	16	19
334050	pfam00385	7370	Musca domestica	16	18
334050	pfam00385	9209	Phalacrocorax carbo	16	18
334050	pfam00385	13146	Melopsittacus undulatus	16	18
334050	pfam00385	48883	Geospiza fortis	16	18
334050	pfam00385	49369	Coffea eugenioides	16	18
334050	pfam00385	1041015	Drosophila rhopaloa	16	18
334050	pfam00385	5518	Fusarium graminearum	16	17
334050	pfam00385	6289	Haemonchus contortus	16	17
334050	pfam00385	187382	Chlamydotis macqueenii	16	17
334050	pfam00385	1974281	Rachicladosporium sp. CCFEE 5018	16	17
334050	pfam00385	6335	Trichinella nativa	16	16
334050	pfam00385	6339	Heligmosomoides polygyrus	16	16
334050	pfam00385	7274	Drosophila serrata	16	16
334050	pfam00385	51316	Eimeria praecox	16	16
334050	pfam00385	101020	Fragaria vesca subsp. vesca	16	16
334050	pfam00385	205917	Dentipellis fragilis	16	16
334050	pfam00385	400682	Amphimedon queenslandica	16	16
334050	pfam00385	436010	Fibularhizoctonia sp. CBS 109695	16	16
334050	pfam00385	637853	Gongylonema pulchrum	16	16
334050	pfam00385	703135	Amanita thiersii Skay4041	16	16
334050	pfam00385	1220926	Mucor circinelloides f. circinelloides 1006PhL	16	16
334050	pfam00385	2211645	Monosporascus sp. MG133	16	16
334050	pfam00385	7244	Drosophila virilis	15	36
334050	pfam00385	4555	Setaria italica	15	32
334050	pfam00385	109461	Varroa destructor	15	32
334050	pfam00385	312017	Tetrahymena thermophila SB210	15	32
334050	pfam00385	741275	Punctularia strigosozonata HHB-11173 SS5	15	30
334050	pfam00385	116153	Aethina tumida	15	27
334050	pfam00385	1432141	Rhizophagus irregularis DAOM 197198w	15	26
334050	pfam00385	398673	Trichoderma gamsii	15	21
334050	pfam00385	4182	Sesamum indicum	15	19
334050	pfam00385	7232	Drosophila navojoa	15	19
334050	pfam00385	104688	Bactrocera oleae	15	18
334050	pfam00385	144512	Trichinella murrelli	15	18
334050	pfam00385	1086054	Rhizoctonia solani AG-3 Rhs1AP	15	18
334050	pfam00385	67767	Lasius niger	15	17
334050	pfam00385	108875	Herrania umbratica	15	17
334050	pfam00385	6526	Biomphalaria glabrata	15	16
334050	pfam00385	7515	Ctenocephalides felis	15	16
334050	pfam00385	57412	Colius striatus	15	16
334050	pfam00385	98403	Drechmeria coniospora	15	16
334050	pfam00385	909455	Fusarium sp. FOSC 3-a	15	16
334050	pfam00385	3055	Chlamydomonas reinhardtii	15	15
334050	pfam00385	27342	Schizopora paradoxa	15	15
334050	pfam00385	101127	Hesseltinella vesiculosa	15	15
334050	pfam00385	103600	Sousa chinensis	15	15
334050	pfam00385	179993	Fusarium langsethiae	15	15
334050	pfam00385	218467	Centruroides sculpturatus	15	15
334050	pfam00385	392613	Ascosphaera apis ARSEF 7405	15	15
334050	pfam00385	448386	Gracilariopsis chorda	15	15
334050	pfam00385	945553	Hypholoma sublateritium FD-334 SS-4	15	15
334050	pfam00385	990650	Sphaerobolus stellatus SS14	15	15
334050	pfam00385	994334	Jimgerdemannia flammicorona	15	15
334050	pfam00385	1111077	Claviceps purpurea 20.1	15	15
334050	pfam00385	1172189	Oxytricha trifallax	15	15
334050	pfam00385	1276136	Metarhizium guizhouense ARSEF 977	15	15
334050	pfam00385	1399860	Ophiocordyceps australis	15	15
334050	pfam00385	1758121	Limosa lapponica baueri	15	15
334050	pfam00385	2211643	Monosporascus sp. CRB-9-2	15	15
334050	pfam00385	7230	Drosophila mojavensis	14	32
334050	pfam00385	5599	Alternaria alternata	14	31
334050	pfam00385	34506	Strongyloides ratti	14	28
334050	pfam00385	352472	Dictyostelium discoideum AX4	14	28
334050	pfam00385	1257118	Acanthamoeba castellanii str. Neff	14	28
334050	pfam00385	72664	Eutrema salsugineum	14	26
334050	pfam00385	7238	Drosophila sechellia	14	25
334050	pfam00385	7493	Trichogramma pretiosum	14	21
334050	pfam00385	64838	Fopius arisanus	14	19
334050	pfam00385	1089451	Fusarium oxysporum f. sp. cubense tropical race 4 54006	14	19
334050	pfam00385	1089452	Fusarium oxysporum f. sp. melonis 26406	14	19
334050	pfam00385	214687	Musa acuminata subsp. malaccensis	14	18
334050	pfam00385	3656	Cucumis melo	14	17
334050	pfam00385	4639	Ensete ventricosum	14	17
334050	pfam00385	664439	Paxillus involutus ATCC 200175	14	17
334050	pfam00385	29053	Copidosoma floridanum	14	16
334050	pfam00385	92179	Trichinella sp. T6	14	16
334050	pfam00385	441921	Neodiprion lecontei	14	16
334050	pfam00385	318829	Pyricularia oryzae	14	15
334050	pfam00385	1314781	Exidia glandulosa HHB12029	14	15
334050	pfam00385	1325735	Fusarium sp. AF-4	14	15
334050	pfam00385	3712	Brassica oleracea	14	14
334050	pfam00385	4790	Phytophthora nicotianae	14	14
334050	pfam00385	7224	Drosophila hydei	14	14
334050	pfam00385	12930	Amazona aestiva	14	14
334050	pfam00385	29170	Ancylostoma caninum	14	14
334050	pfam00385	51028	Enterobius vermicularis	14	14
334050	pfam00385	73868	Piromyces sp. E2	14	14
334050	pfam00385	102107	Prunus mume	14	14
334050	pfam00385	135208	Hericium alpestre	14	14
334050	pfam00385	167740	Alternaria gaisen	14	14
334050	pfam00385	181527	Pluteus cervinus	14	14
334050	pfam00385	181874	Panaeolus cyanescens	14	14
334050	pfam00385	296797	Chlorociboria aeruginascens	14	14
334050	pfam00385	568076	Metarhizium robertsii	14	14
334050	pfam00385	765257	Pisolithus microcarpus 441	14	14
334050	pfam00385	765440	Piloderma croceum F 1598	14	14
334050	pfam00385	1157962	Chlamydomonas eustigma	14	14
334050	pfam00385	1213859	Colletotrichum fructicola Nara gc5	14	14
334050	pfam00385	1314790	Basidiobolus meristosporus CBS 931.73	14	14
334050	pfam00385	1314807	Dendrothele bispora CBS 962.96	14	14
334050	pfam00385	1420906	Pseudogymnoascus sp. VKM F-4281 (FW-2241)	14	14
334050	pfam00385	1485229	Cadophora sp. DSE1049	14	14
334050	pfam00385	502779	Paracoccidioides lutzii Pb01	13	30
334050	pfam00385	45351	Nematostella vectensis	13	28
334050	pfam00385	7209	Loa loa	13	26
334050	pfam00385	215243	Exophiala oligosperma	13	26
334050	pfam00385	261658	Cavenderia fasciculata	13	26
334050	pfam00385	441959	Talaromyces stipitatus ATCC 10500	13	26
334050	pfam00385	486041	Laccaria bicolor S238N-H82	13	26
334050	pfam00385	599839	Fibroporia radiculosa	13	26
334050	pfam00385	645134	Spizellomyces punctatus DAOM BR117	13	26
334050	pfam00385	6210	Echinococcus granulosus	13	21
334050	pfam00385	9009	Callipepla squamata	13	17
334050	pfam00385	345164	Falco cherrug	13	17
334050	pfam00385	121845	Diaphorina citri	13	16
334050	pfam00385	79923	Clonorchis sinensis	13	15
334050	pfam00385	990121	Trichinella patagoniensis	13	15
334050	pfam00385	7102	Heliothis virescens	13	14
334050	pfam00385	7719	Ciona intestinalis	13	14
334050	pfam00385	1507870	Rachicladosporium antarcticum	13	14
334050	pfam00385	7137	Galleria mellonella	13	13
334050	pfam00385	33114	Capsicum baccatum	13	13
334050	pfam00385	46360	Cervus elaphus hippelaphus	13	13
334050	pfam00385	55188	Citrus unshiu	13	13
334050	pfam00385	117179	Tilletia walkeri	13	13
334050	pfam00385	151549	Eumeta japonica	13	13
334050	pfam00385	157652	Mucuna pruriens	13	13
334050	pfam00385	294128	Hyalella azteca	13	13
334050	pfam00385	542762	Camellia sinensis var. sinensis	13	13
334050	pfam00385	568069	Clunio marinus	13	13
334050	pfam00385	576137	Phialocephala subalpina	13	13
334050	pfam00385	578462	Allomyces macrogynus ATCC 38327	13	13
334050	pfam00385	946122	Amanita muscaria Koide BX008	13	13
334050	pfam00385	946125	Diplocarpon rosae	13	13
334050	pfam00385	1081914	Monosporascus sp. mg162	13	13
334050	pfam00385	1314672	Peniophora sp. CONT	13	13
334050	pfam00385	1420914	Pseudogymnoascus sp. VKM F-4519 (FW-2642)	13	13
334050	pfam00385	1504633	Panicum hallii var. hallii	13	13
334050	pfam00385	1578925	Pyricularia pennisetigena	13	13
334050	pfam00385	1745343	Pezoloma ericae	13	13
334050	pfam00385	1755127	Fusarium sp. FIESC_12	13	13
334050	pfam00385	2211644	Monosporascus sp. CRB-8-3	13	13
334050	pfam00385	759273	Colletotrichum higginsianum IMI 349063	12	30
334050	pfam00385	644352	Gaeumannomyces tritici R3-111a-1	12	24
334050	pfam00385	1408163	Rasamsonia emersonii CBS 393.64	12	24
334050	pfam00385	156630	Alternaria arborescens	12	22
334050	pfam00385	698492	Saitoella complicata NRRL Y-17804	12	22
334050	pfam00385	183478	Stemphylium lycopersici	12	16
334050	pfam00385	7092	Bombyx mandarina	12	15
334050	pfam00385	516756	Eufriesea mexicana	12	15
334050	pfam00385	1420909	Pseudogymnoascus sp. VKM F-4515 (FW-2607)	12	15
334050	pfam00385	1480154	Marchantia polymorpha subsp. ruderalis	12	15
334050	pfam00385	2010991	Fusarium kuroshium	12	15
334050	pfam00385	39946	Oryza sativa Indica Group	12	14
334050	pfam00385	4530	Oryza sativa	12	13
334050	pfam00385	4932	Saccharomyces cerevisiae	12	13
334050	pfam00385	104259	Penicillium brasilianum	12	13
334050	pfam00385	680683	Amyelois transitella	12	13
334050	pfam00385	1314777	Sistotremastrum niveocremeum HHB9708	12	13
334050	pfam00385	1357716	Batrachochytrium salamandrivorans	12	13
334050	pfam00385	4779	Bremia lactucae	12	12
334050	pfam00385	5514	Fusarium sporotrichioides	12	12
334050	pfam00385	6216	Hymenolepis diminuta	12	12
334050	pfam00385	6290	Haemonchus placei	12	12
334050	pfam00385	8400	Rana catesbeiana	12	12
334050	pfam00385	9014	Colinus virginianus	12	12
334050	pfam00385	35570	Stomoxys calcitrans	12	12
334050	pfam00385	45464	Teladorsagia circumcincta	12	12
334050	pfam00385	61395	Linderina pennispora	12	12
334050	pfam00385	78410	Neonectria ditissima	12	12
334050	pfam00385	114742	Pythium insidiosum	12	12
334050	pfam00385	114818	Xylaria longipes	12	12
334050	pfam00385	180088	Rhizopogon vesiculosus	12	12
334050	pfam00385	181606	Trichinella sp. T9	12	12
334050	pfam00385	192010	Fusarium mangiferae	12	12
334050	pfam00385	195883	Laodelphax striatellus	12	12
334050	pfam00385	266149	Pseudocohnilembus persalinus	12	12
334050	pfam00385	327505	Fusarium oxysporum f. sp. radicis-cucumerinum	12	12
334050	pfam00385	554055	Micractinium conductrix	12	12
334050	pfam00385	685588	Galerina marginata CBS 339.88	12	12
334050	pfam00385	861557	Pyrenophora teres f. teres 0-1	12	12
334050	pfam00385	1287689	Rhizoctonia solani AG-8 WAC10335	12	12
334050	pfam00385	1420913	Pseudogymnoascus sp. VKM F-4518 (FW-2643)	12	12
334050	pfam00385	1420915	Pseudogymnoascus sp. VKM F-4520 (FW-2644)	12	12
334050	pfam00385	2018661	Diploscapter pachys	12	12
334050	pfam00385	1279085	Fusarium fujikuroi IMI 58289	11	64
334050	pfam00385	4896	Schizosaccharomyces pombe	11	27
334050	pfam00385	253628	Verruconis gallopava	11	26
334050	pfam00385	7091	Bombyx mori	11	25
334050	pfam00385	1295533	Cryptococcus amylolentus CBS 6039	11	23
334050	pfam00385	7176	Culex quinquefasciatus	11	22
334050	pfam00385	7222	Drosophila grimshawi	11	22
334050	pfam00385	51031	Necator americanus	11	22
334050	pfam00385	403677	Phytophthora infestans T30-4	11	22
334050	pfam00385	502780	Paracoccidioides brasiliensis Pb18	11	22
334050	pfam00385	670386	Heterostelium album PN500	11	22
334050	pfam00385	694068	Fomitiporia mediterranea MF3/22	11	22
334050	pfam00385	1095630	Meliniomyces bicolor E	11	22
334050	pfam00385	5477	[Candida] boidinii	11	16
334050	pfam00385	559298	Blastomyces gilchristii SLH14081	11	16
334050	pfam00385	27457	Bactrocera dorsalis	11	14
334050	pfam00385	7038	Bemisia tabaci	11	13
334050	pfam00385	52904	Scophthalmus maximus	11	12
334050	pfam00385	85433	Hymenolepis microstoma	11	12
334050	pfam00385	144034	Pogonomyrmex barbatus	11	12
334050	pfam00385	268475	Trichinella zimbabwensis	11	12
334050	pfam00385	4533	Oryza brachyantha	11	11
334050	pfam00385	6280	Brugia pahangi	11	11
334050	pfam00385	9083	Bambusicola thoracicus	11	11
334050	pfam00385	40998	Elsinoe australis	11	11
334050	pfam00385	43049	Tilletia indica	11	11
334050	pfam00385	45882	Trichinella britovi	11	11
334050	pfam00385	47427	Armillaria gallica	11	11
334050	pfam00385	52586	Erysiphe necator	11	11
334050	pfam00385	90262	Absidia repens	11	11
334050	pfam00385	92180	Trichinella sp. T8	11	11
334050	pfam00385	103827	Thelazia callipaeda	11	11
334050	pfam00385	192259	Genlisea aurea	11	11
334050	pfam00385	329885	Friedmanniomyces endolithicus	11	11
334050	pfam00385	401625	Ceraceosorus bombacis	11	11
334050	pfam00385	451672	Fusarium oxysporum f. sp. narcissi	11	11
334050	pfam00385	658196	Glomus cerebriforme	11	11
334050	pfam00385	763665	Coemansia reversa NRRL 1564	11	11
334050	pfam00385	930991	Paxillus rubicundulus Ve08.2h10	11	11
334050	pfam00385	944289	Gymnopus luxurians FD-317 M1	11	11
334050	pfam00385	1147111	Fusarium euwallaceae	11	11
334050	pfam00385	1314776	Sistotremastrum suecicum HHB10207 ss-3	11	11
334050	pfam00385	1353952	Calocera cornea HHB12733	11	11
334050	pfam00385	1447883	Polytolypa hystricis UAMH7299	11	11
334050	pfam00385	1963269	Diversispora versiformis	11	11
334050	pfam00385	2109339	Fusarium sp. FIESC_28	11	11
334050	pfam00385	2211647	Monosporascus sp. GIB2	11	11
334050	pfam00385	367110	Neurospora crassa OR74A	10	32
334050	pfam00385	246410	Coccidioides immitis RS	10	27
334050	pfam00385	332648	Botrytis cinerea B05.10	10	25
334050	pfam00385	5801	Eimeria acervulina	10	20
334050	pfam00385	6183	Schistosoma mansoni	10	20
334050	pfam00385	56646	Fusarium venenatum	10	20
334050	pfam00385	91928	Exophiala spinifera	10	20
334050	pfam00385	149040	Phialocephala scopiformis	10	20
334050	pfam00385	402676	Schizosaccharomyces japonicus yFS275	10	20
334050	pfam00385	756982	Arthrobotrys oligospora ATCC 24927	10	20
334050	pfam00385	905079	Guillardia theta CCMP2712	10	20
334050	pfam00385	1209926	Colletotrichum orchidophilum	10	20
334050	pfam00385	70448	Ostreococcus tauri	10	17
334050	pfam00385	1291518	Metarhizium anisopliae BRIP 53293	10	16
334050	pfam00385	6182	Schistosoma japonicum	10	15
334050	pfam00385	212818	Exophiala mesophila	10	15
334050	pfam00385	86259	Venturia nashicola	10	13
334050	pfam00385	1157616	Hortaea werneckii EXF-2000	10	13
334050	pfam00385	37621	Priapulus caudatus	10	11
334050	pfam00385	51655	Plutella xylostella	10	11
334050	pfam00385	708197	Colletotrichum tofieldiae	10	11
334050	pfam00385	914238	Rhynchosporium agropyri	10	11
334050	pfam00385	1314778	Polyporus arcularius HHB13444	10	11
334050	pfam00385	3649	Carica papaya	10	10
334050	pfam00385	5286	Rhodotorula toruloides	10	10
334050	pfam00385	5627	Grifola frondosa	10	10
334050	pfam00385	5949	Stylonychia lemnae	10	10
334050	pfam00385	13706	Syncephalastrum racemosum	10	10
334050	pfam00385	27350	Puccinia striiformis	10	10
334050	pfam00385	27835	Nippostrongylus brasiliensis	10	10
334050	pfam00385	33097	Gonium pectorale	10	10
334050	pfam00385	42155	Brugia timori	10	10
334050	pfam00385	42157	Onchocerca ochengi	10	10
334050	pfam00385	48420	Gulo gulo	10	10
334050	pfam00385	63057	Trema orientale	10	10
334050	pfam00385	68775	Crucibulum laeve	10	10
334050	pfam00385	71784	Naematelia encephala	10	10
334050	pfam00385	88456	Cyclospora cayetanensis	10	10
334050	pfam00385	176275	Beauveria bassiana	10	10
334050	pfam00385	198730	Talaromyces verruculosus	10	10
334050	pfam00385	267555	Cuscuta australis	10	10
334050	pfam00385	278856	Danaus plexippus plexippus	10	10
334050	pfam00385	278940	Botrytis galanthina	10	10
334050	pfam00385	318479	Dracunculus medinensis	10	10
334050	pfam00385	331657	Cryomyces minteri	10	10
334050	pfam00385	334426	Angiostrongylus costaricensis	10	10
334050	pfam00385	363999	Xylaria grammica	10	10
334050	pfam00385	403063	Pyricularia sp. CBS 133598	10	10
334050	pfam00385	407821	Stegodyphus mimosarum	10	10
334050	pfam00385	455371	Spatholobus suberectus	10	10
334050	pfam00385	482561	Paracoccidioides brasiliensis Pb03	10	10
334050	pfam00385	742152	Wolfiporia cocos MD-104 SS10	10	10
334050	pfam00385	1052685	Obba rivulosa	10	10
334050	pfam00385	1128425	Fistulina hepatica ATCC 64428	10	10
334050	pfam00385	1160509	Ascobolus immersus RN42	10	10
334050	pfam00385	1202772	Achlya hypogyna	10	10
334050	pfam00385	1220162	Trichosporon asahii var. asahii CBS 8904	10	10
334050	pfam00385	1237896	Colletotrichum gloeosporioides Cg-14	10	10
334050	pfam00385	1276143	Metarhizium majus ARSEF 297	10	10
334050	pfam00385	1314782	Neolentinus lepideus HHB14362 ss-1	10	10
334050	pfam00385	1325733	Fusarium sp. AF-3	10	10
334050	pfam00385	1325734	Fusarium sp. AF-8	10	10
334050	pfam00385	1344416	Gonapodya prolifera JEL478	10	10
334050	pfam00385	1408157	Coniochaeta ligniaria NRRL 30616	10	10
334050	pfam00385	1420901	Pseudogymnoascus sp. VKM F-3775	10	10
334050	pfam00385	1420907	Pseudogymnoascus sp. VKM F-4513 (FW-928)	10	10
